mol_index,smiles,exp_logp,rdkit_logp,mw,num_atoms,atom_contribs
2998,COC(=O)c1c(O)cccc1OC\C=C\c2ccc(F)c(c2)c3onc(c3)C(=O)O,0.66,2.011,413.35700000000014,30,"[-0.2035 -0.0684 -0.2783  0.1129  0.136   0.5437 -0.2893  0.1581  0.1581
  0.1581  0.5437 -0.4195 -0.2035  0.1551  0.264   0.136   0.1581  0.1581
  0.      0.4202  0.2713  0.1581  0.2713  0.1552 -0.3239  0.136   0.1581
 -0.2783  0.1129 -0.2893]"
1214,Fc1ccc(cc1)C(NC(=O)CC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2)C5=CNC(=O)C(=C5)Cl,3.12,2.7354000000000003,601.0440000000001,42,"[ 0.4202  0.      0.1581  0.1581  0.136   0.1581  0.1581  0.1193 -0.7096
 -0.2783 -0.1526  0.1441  0.      0.1441 -0.2035 -0.3187 -0.0516  0.136
  0.1581  0.1581 -0.3239  0.1581  0.2713  0.1581  0.1581  0.136   0.1581
  0.1581 -0.0967  0.4202  0.4202  0.4202 -0.2035  0.1441  0.136   0.1581
 -0.3239 -0.8186  0.1788  0.245   0.1581  0.6895]"
4180,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,2.93,-0.6968999999999999,422.58400000000023,28,"[ 0.1441  0.1441  0.1441  0.1441  0.      0.1441  0.1441 -0.2035 -0.0684
 -0.2783 -0.1526  0.1441 -0.2051 -0.2783 -0.1526 -0.0684 -0.2035  0.
  0.1441  0.1441  0.1441  0.1441  0.1441  0.1441 -0.0024 -0.3339 -0.3339
 -0.2893]"
1936,CCN1CCN(Cc2ccc(cc2)c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)CC1,3.97,0.8170999999999999,440.5950000000002,33,"[ 0.1441 -0.2035 -0.3187 -0.2035 -0.2035 -0.3187 -0.0516  0.136   0.1581
  0.1581  0.2713  0.1581  0.1581  0.2713  0.1581  0.2955  0.4619 -0.5188
  0.1193  0.1441  0.136   0.1581  0.1581  0.1581  0.1581  0.1581 -0.3239
  0.1581 -0.3239  0.2955 -0.3239 -0.2035 -0.2035]"
1719,CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5c(CN(C)C)c(O)ccc5nc34)C2=O,0.31,-0.20080000000000017,421.45300000000015,31,"[ 0.1441  0.1441 -0.0967 -0.2893 -0.2783 -0.1526 -0.0684 -0.0516  0.136
  0.136   0.1581  0.2713 -0.3239 -0.0516  0.136   0.1581  0.2955  0.136
 -0.0516 -0.3187 -0.2035 -0.2035  0.5437 -0.2893  0.1581  0.1581  0.2955
 -0.3239  0.2713 -0.8186  0.1788]"
1051,COc1ccc(cc1OC)c2cc(NC(=O)Cc3ccc4ccccc4c3)[nH]n2,3.1,1.6628999999999996,387.439,29,"[-0.2035 -0.4195  0.5437  0.1581  0.1581  0.2713  0.1581  0.5437 -0.4195
 -0.2035  0.2713  0.1581  0.4619 -0.5188 -0.2783 -0.1526 -0.0516  0.136
  0.1581  0.1581  0.2955  0.1581  0.1581  0.1581  0.1581  0.2955  0.1581
 -0.3239 -0.3239]"
4107,CC(C)C(NC(=O)CN1C(=O)C(=CN=C1c2cc(F)cc(F)c2)N)C(=O)C(F)(F)F,1.38,-0.3217000000000001,432.3490000000001,30,"[ 0.1441  0.      0.1441 -0.2051 -0.7096 -0.2783 -0.1526 -0.0516 -0.3239
 -0.8186  0.1788  0.4619  0.1581 -0.3239  0.2713  0.2713  0.1581  0.
  0.4202  0.1581  0.      0.4202  0.1581 -1.027  -0.2783 -0.1526 -0.2051
  0.4202  0.4202  0.4202]"
585,Nc1ncnc2sc(nc12)c3c(ncn3C[C@H]4CCCO4)c5ccccc5,2.65,0.9815999999999998,378.4610000000001,27,"[-1.027   0.4619 -0.3239  0.1581 -0.3239  0.2955  0.6237  0.2713 -0.3239
  0.2955  0.2713  0.2713 -0.3239  0.1581 -0.3239 -0.0516 -0.2051  0.1441
  0.1441 -0.2035 -0.0684  0.2713  0.1581  0.1581  0.1581  0.1581  0.1581]"
2668,NC(=O)Nc1sc(cc1C(=O)N[C@H]2CCCNC2)c3ccsc3,1.06,-0.2210000000000001,350.46900000000005,23,"[-1.019  -0.2783  0.4833 -0.5188  0.4619  0.6237  0.2713  0.1581  0.136
 -0.2783  0.1129 -0.7096 -0.2051  0.1441  0.1441 -0.2035 -0.7096 -0.2035
  0.2713  0.1581  0.1581  0.6237  0.1581]"
57,CCC(CC)NC(=O)c1cnn(C)c1NS(=O)(=O)c2ccc(C)cc2,0.36,-0.68668,364.4710000000002,25,"[ 0.1441   0.1441  -0.2051   0.1441   0.1441  -0.7096  -0.2783   0.1129
  0.136    0.1581  -0.3239  -0.3239  -0.1444   0.4619  -0.5188  -0.0024
 -0.3339  -0.3339   0.1893   0.1581   0.1581   0.136    0.08452  0.1581
  0.1581 ]"
3546,COc1ccc(CNCc2cccc(CCNC[C@H](O)c3ccc(O)c4NC(=O)Sc34)c2)cc1,0.86,0.40009999999999984,479.60200000000015,34,"[-0.2035 -0.4195  0.5437  0.1581  0.1581  0.136  -0.0516 -0.7096 -0.0516
  0.136   0.1581  0.1581  0.1581  0.136  -0.0516 -0.2035 -0.7096 -0.2035
  0.1193 -0.2893  0.136   0.1581  0.1581  0.5437 -0.2893  0.2955 -0.3239
 -0.8186  0.1788  0.6237  0.2955  0.1581  0.1581  0.1581]"
3393,Cc1cc(Nc2nc(NCc3ccccn3)ncc2Br)n[nH]1,2.8,1.0257199999999997,360.219,22,"[ 0.08452  0.136    0.1581   0.4619  -0.5188   0.4619  -0.3239   0.4619
 -0.5188  -0.0516   0.136    0.1581   0.1581   0.1581   0.1581  -0.3239
 -0.3239   0.1581   0.198    0.8456  -0.3239  -0.3239 ]"
2373,COc1ccc(N(C(C(=O)NC[C@@H](C)O)c2ccccc2F)C(=O)c3occc3C)c(OC)c1,2.04,0.6079199999999999,470.49700000000024,34,"[-0.2035  -0.4195   0.5437   0.1581   0.1581   0.4619  -0.4458   0.1193
 -0.2783  -0.1526  -0.7096  -0.2035  -0.2051   0.1441  -0.2893   0.136
  0.1581   0.1581   0.1581   0.1581   0.       0.4202  -0.2783   0.1129
  0.136    0.1552   0.1581   0.1581   0.136    0.08452  0.5437  -0.4195
 -0.2035   0.1581 ]"
2557,C[C@@H](Oc1nc(Nc2cc(C)[nH]n2)c(C)nc1C#N)c3ccc(F)cn3,2.72,0.9555199999999997,353.36100000000005,26,"[ 0.1441   0.1193  -0.4195   0.5437  -0.3239   0.4619  -0.5188   0.4619
  0.1581   0.136    0.08452 -0.3239  -0.3239   0.136    0.08452 -0.3239
  0.136    0.0017   0.01508  0.136    0.1581   0.1581   0.       0.4202
  0.1581  -0.3239 ]"
2242,OC(=O)C1Cc2c([nH]c3ccccc23)C(N1)c4ccccc4,0.78,0.5307999999999999,292.3380000000001,22,"[-0.2893 -0.2783 -0.1526 -0.2051 -0.0516  0.136   0.136  -0.3239  0.2955
  0.1581  0.1581  0.1581  0.1581  0.2955  0.1193 -0.7096  0.136   0.1581
  0.1581  0.1581  0.1581  0.1581]"
3534,OC[C@H](O)CN1C(=O)[C@H](Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,3.3,0.30870000000000003,419.89000000000016,28,"[-0.2893 -0.2035 -0.2051 -0.2893 -0.2035 -0.4458 -0.2783 -0.1526 -0.2051
 -0.0516  0.136   0.1581  0.1581  0.1581  0.1581  0.4619 -0.7096 -0.2783
  0.1129  0.136   0.1581  0.2955  0.1581  0.245   0.6895  0.6237  0.2955
 -0.3239]"
4157,Cc1ccc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2Cl)cn1,3.4,1.0914199999999996,495.9710000000004,35,"[ 0.08452  0.136    0.1581   0.1581   0.5437  -0.4195   0.5437   0.1581
  0.1581   0.4619  -0.5188   0.4619  -0.3239   0.1581  -0.3239   0.2955
 -0.3239  -0.3239   0.5437  -0.4195  -0.2035  -0.2035  -0.3187  -0.2035
  0.1441  -0.2051  -0.2893   0.1441  -0.2035   0.2955   0.1581   0.245
  0.6895   0.1581  -0.3239 ]"
2710,COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OC,3.1,1.7164999999999997,299.30500000000006,22,"[-0.2035 -0.4195  0.5437  0.1581  0.2955 -0.3239  0.1581 -0.3239  0.4619
 -0.5188  0.4619  0.1581  0.1581  0.      0.4202  0.1581  0.1581  0.2955
  0.1581  0.5437 -0.4195 -0.2035]"
3883,NS(=O)(=O)c1cccc2c3nc(O)c(O)nc3cc(c12)[N+](=O)[O-],0.36,0.3648,336.2850000000001,23,"[-1.019  -0.0024 -0.3339 -0.3339  0.1893  0.1581  0.1581  0.1581  0.2955
  0.2955 -0.3239  0.5437 -0.2893  0.5437 -0.2893 -0.3239  0.2955  0.1581
  0.4619  0.2955 -0.3396  0.0335  0.0335]"
952,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCc4[nH]c5ccccc5c4C3,2.66,-0.34902,390.48700000000014,29,"[-0.1526  -0.2783  -0.7096  -0.2051   0.1441   0.1441   0.0017   0.01508
  0.       0.1441   0.1441   0.1441   0.1441   0.      -0.2783  -0.1526
 -0.3187  -0.2035  -0.0516   0.136   -0.3239   0.2955   0.1581   0.1581
  0.1581   0.1581   0.2955   0.136   -0.0516 ]"
2820,Clc1cccc(c1)c2cnc3ccc(NC4CCOCC4)nn23,4.3,1.4583999999999997,328.8030000000001,23,"[ 0.6895  0.245   0.1581  0.1581  0.1581  0.2713  0.1581  0.2713  0.1581
 -0.3239  0.2955  0.1581  0.1581  0.4619 -0.5188 -0.2051  0.1441 -0.2035
 -0.0684 -0.2035  0.1441 -0.3239 -0.3239]"
801,CCC(CC)C[C@@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3,1.68,1.4992199999999998,554.0870000000002,39,"[ 0.1441   0.1441   0.       0.1441   0.1441   0.1441   0.1193  -0.3187
 -0.2035   0.1441   0.1441   0.1193  -0.2035  -0.3239   0.1581   0.136
  0.08452 -0.8186   0.1788  -0.3239  -0.8186   0.1788   0.136    0.1581
  0.1581   0.136   -0.2783   0.1129  -0.2893   0.5437  -0.4195   0.5437
  0.1581   0.1581   0.1581   0.245    0.6895   0.1581   0.1581 ]"
2604,Clc1ccc2nsnc2c1NC3=NCCN3,0.71,0.5493999999999998,253.718,16,"[ 0.6895  0.245   0.1581  0.1581  0.2955 -0.3239  0.6237 -0.3239  0.2955
  0.4619 -0.5188 -0.2783  0.1836 -0.2035 -0.2035 -0.7096]"
549,CCC(N(CCCN)C(=O)c1ccc(OC)cc1)C2=Nc3ccsc3C(=O)N2Cc4ccccc4,1.39,0.5848000000000002,490.62900000000025,35,"[ 0.1441  0.1441  0.1193 -0.3187 -0.2035  0.1441 -0.2035 -1.019  -0.2783
  0.1129  0.136   0.1581  0.1581  0.5437 -0.4195 -0.2035  0.1581  0.1581
  0.136  -0.3239  0.2955  0.1581  0.1581  0.6237  0.2955 -0.8186  0.1788
 -0.3239 -0.0516  0.136   0.1581  0.1581  0.1581  0.1581  0.1581]"
518,C(N(Cc1ccccc1)c2nn[nH]n2)c3ccccc3,1.37,0.47029999999999994,265.32,20,"[-0.0516 -0.4458 -0.0516  0.136   0.1581  0.1581  0.1581  0.1581  0.1581
  0.4619 -0.3239 -0.3239 -0.3239 -0.3239  0.136   0.1581  0.1581  0.1581
  0.1581  0.1581]"
3199,Cc1ccc2c(c1)c(Sc3ccc(cc3)S(=O)(=O)C)c(C)n2CC(=O)O,-0.08,1.38544,389.4980000000002,26,"[ 0.08452  0.136    0.1581   0.1581   0.2955   0.2955   0.1581   0.1893
  0.6482   0.1893   0.1581   0.1581   0.1893   0.1581   0.1581  -0.0024
 -0.3339  -0.3339  -0.2035   0.136    0.08452 -0.3239  -0.0516  -0.2783
 -0.1526  -0.2893 ]"
466,Nc1nc2ccc(F)cc2s1,2.2,1.2202000000000002,168.19599999999997,11,"[-1.027   0.4619 -0.3239  0.2955  0.1581  0.1581  0.      0.4202  0.1581
  0.2955  0.6237]"
868,CCCNCC(O)COc1ccccc1C(=O)CCc2ccccc2,1.72,0.21990000000000004,341.4510000000001,25,"[ 0.1441  0.1441 -0.2035 -0.7096 -0.2035 -0.2051 -0.2893 -0.2035 -0.4195
  0.5437  0.1581  0.1581  0.1581  0.1581  0.136  -0.2783  0.1129  0.1441
 -0.0516  0.136   0.1581  0.1581  0.1581  0.1581  0.1581]"
1712,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)Cc3cccc(c3)C(=O)O)C(=O)C(F)(F)F,0.68,0.11149999999999982,557.5250000000004,40,"[ 0.1441  0.      0.1441 -0.2051 -0.7096 -0.2783 -0.1526 -0.0516 -0.3239
 -0.8186  0.1788  0.4619  0.1581  0.1581  0.2713  0.2713  0.1581  0.1581
  0.1581  0.1581  0.1581 -0.5188 -0.2783 -0.1526 -0.0516  0.136   0.1581
  0.1581  0.1581  0.136   0.1581 -0.2783  0.1129 -0.2893 -0.2783 -0.1526
 -0.2051  0.4202  0.4202  0.4202]"
3087,O=C(Nc1cccnc1C(=O)NCC2CCOCC2)c3cccc4ccccc34,4.4,0.6320999999999999,389.4550000000001,29,"[ 0.1129 -0.2783 -0.5188  0.4619  0.1581  0.1581  0.1581 -0.3239  0.136
 -0.2783  0.1129 -0.7096 -0.2035  0.      0.1441 -0.2035 -0.0684 -0.2035
  0.1441  0.136   0.1581  0.1581  0.1581  0.2955  0.1581  0.1581  0.1581
  0.1581  0.2955]"
687,O=C(NC1CCCCC1)c2cccnc2Sc3ccccc3,3.01,1.7440999999999998,312.43800000000005,22,"[ 0.1129 -0.2783 -0.7096 -0.2051  0.1441  0.1441  0.1441  0.1441  0.1441
  0.136   0.1581  0.1581  0.1581 -0.3239  0.1893  0.6482  0.1893  0.1581
  0.1581  0.1581  0.1581  0.1581]"
114,CC(C)COc1cccc(c1)C(=O)Nc2ccc(C)c(c2)C(=O)Nc3cccnc3,2.81,1.6720199999999994,403.4820000000001,30,"[ 0.1441   0.       0.1441  -0.2035  -0.4195   0.5437   0.1581   0.1581
  0.1581   0.136    0.1581  -0.2783   0.1129  -0.5188   0.4619   0.1581
  0.1581   0.136    0.08452  0.136    0.1581  -0.2783   0.1129  -0.5188
  0.4619   0.1581   0.1581   0.1581  -0.3239   0.1581 ]"
1900,COc1ccc(OC(F)(F)F)cc1CN[C@H]2CCCN[C@H]2c3ccccc3,2.9,1.1653,380.4100000000001,27,"[-0.2035 -0.4195  0.5437  0.1581  0.1581  0.5437 -0.4195 -0.2051  0.4202
  0.4202  0.4202  0.1581  0.136  -0.0516 -0.7096 -0.2051  0.1441  0.1441
 -0.2035 -0.7096  0.1193  0.136   0.1581  0.1581  0.1581  0.1581  0.1581]"
1007,CC(C)Oc1cc(OCCc2ccsc2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,1.74,1.5301000000000005,426.49400000000014,30,"[ 0.1441 -0.2051  0.1441 -0.4195  0.5437  0.1581  0.5437 -0.4195 -0.2035
 -0.0516  0.136   0.1581  0.1581  0.6237  0.1581  0.1581  0.136   0.1581
 -0.2783  0.1129 -0.5188  0.4619  0.1581  0.1581  0.136   0.1581 -0.3239
 -0.2783  0.1129 -0.2893]"
639,NC(=N)c1ccc(cc1)C(=O)N2CCN(CC2)S(=O)(=O)c3ccc4cc(Br)ccc4c3,0.36,0.1764700000000002,501.40600000000006,31,"[-1.019   -0.2783   0.08387  0.136    0.1581   0.1581   0.136    0.1581
  0.1581  -0.2783   0.1129  -0.3187  -0.2035  -0.2035  -0.3187  -0.2035
 -0.2035  -0.0024  -0.3339  -0.3339   0.1893   0.1581   0.1581   0.2955
  0.1581   0.198    0.8456   0.1581   0.1581   0.2955   0.1581 ]"
3394,CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O,1.48,-1.1894,224.26,16,"[ 0.1441  0.      0.1441  0.1441  0.      0.1441  0.1551  0.1551 -0.2783
 -0.1526 -0.7096 -0.2783  0.4833 -0.7096 -0.2783 -0.1526]"
1690,COC1=CC=C2C(=CC1=O)C(CCc3cc(OC)c(OC)c(OC)c23)NC(=O)C,1.12,-0.2945999999999999,399.44300000000015,29,"[-0.2035 -0.4195  0.5437  0.1581  0.1581  0.2713  0.136   0.1581 -0.8186
  0.1788  0.1193  0.1441 -0.0516  0.136   0.1581  0.5437 -0.4195 -0.2035
  0.5437 -0.4195 -0.2035  0.5437 -0.4195 -0.2035  0.2713 -0.7096 -0.2783
 -0.1526  0.1441]"
3000,OC(=O)c1ccc(cc1)n2ncc(C(=O)NC3C4CC5CC(CC3C5)C4)c2C(F)(F)F,1.5,1.1716000000000002,433.4300000000002,31,"[-0.2893 -0.2783  0.1129  0.136   0.1581  0.1581  0.2713  0.1581  0.1581
 -0.3239 -0.3239  0.1581  0.136  -0.2783  0.1129 -0.7096 -0.2051  0.
  0.1441  0.      0.1441  0.      0.1441  0.      0.1441  0.1441  0.136
 -0.0967  0.4202  0.4202  0.4202]"
104,FC(F)c1nc2ccccc2[nH]1,2.02,1.6712999999999996,168.146,12,"[ 0.4202  0.1193  0.4202  0.136  -0.3239  0.2955  0.1581  0.1581  0.1581
  0.1581  0.2955 -0.3239]"
3272,COc1cc(Nc2cc(Nc3c(Cl)ccc4OCOc34)ncn2)cc(OC)c1OC,3.07,1.8522999999999996,430.84800000000024,30,"[-0.2035 -0.4195  0.5437  0.1581  0.4619 -0.5188  0.4619  0.1581  0.4619
 -0.5188  0.4619  0.245   0.6895  0.1581  0.1581  0.5437 -0.4195 -0.2035
 -0.4195  0.5437 -0.3239  0.1581 -0.3239  0.1581  0.5437 -0.4195 -0.2035
  0.5437 -0.4195 -0.2035]"
3171,C1CC2(CCN1)OC(c3ccccc3)c4ccccc24,0.75,0.9567000000000001,265.35600000000005,20,"[-0.2035  0.1441 -0.0967  0.1441 -0.2035 -0.7096 -0.0684  0.1193  0.136
  0.1581  0.1581  0.1581  0.1581  0.1581  0.136   0.1581  0.1581  0.1581
  0.1581  0.136 ]"
2948,NC1(CCC1)c2ccc(cc2)c3c(ccn4ccnc34)c5ccccc5,2.0,2.2408,339.44200000000006,26,"[-1.019  -0.0967  0.1441  0.1441  0.1441  0.136   0.1581  0.1581  0.2713
  0.1581  0.1581  0.2713  0.2713  0.1581  0.1581 -0.3239  0.1581  0.1581
 -0.3239  0.2955  0.2713  0.1581  0.1581  0.1581  0.1581  0.1581]"
3583,O=C(NCc1ccccc1)c2cccnc2Oc3ccccc3,3.0,1.7446999999999997,304.349,23,"[ 0.1129 -0.2783 -0.7096 -0.0516  0.136   0.1581  0.1581  0.1581  0.1581
  0.1581  0.136   0.1581  0.1581  0.1581 -0.3239  0.5437 -0.4195  0.5437
  0.1581  0.1581  0.1581  0.1581  0.1581]"
1845,CCN(CC)C(=O)c1ccc(cc1)[C@@H](N2CCN(Cc3ccc(F)cc3)CC2)c4cccc(NC(=O)C5CC5)c4,3.99,0.6752000000000001,542.6990000000002,40,"[ 0.1441 -0.2035 -0.3187 -0.2035  0.1441 -0.2783  0.1129  0.136   0.1581
  0.1581  0.136   0.1581  0.1581  0.1193 -0.3187 -0.2035 -0.2035 -0.3187
 -0.0516  0.136   0.1581  0.1581  0.      0.4202  0.1581  0.1581 -0.2035
 -0.2035  0.136   0.1581  0.1581  0.1581  0.4619 -0.5188 -0.2783 -0.1526
  0.      0.1441  0.1441  0.1581]"
2753,O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(cc45)c6occc6)CC3)nc2N1,2.19,-1.0973000000000002,503.55900000000025,37,"[-0.1526 -0.2783 -0.2035 -0.4195  0.5437  0.1581  0.1581  0.136  -0.0516
 -0.7096 -0.2051  0.1441 -0.2035 -0.3187 -0.2035 -0.2035 -0.4458 -0.2783
 -0.1526 -0.2035 -0.4195  0.5437  0.1581  0.1581  0.2713  0.1581  0.4619
  0.2713  0.1552  0.1581  0.1581  0.1581 -0.2035  0.1441 -0.3239  0.4619
 -0.5188]"
3846,CCC(CC)NC(=O)c1c(C)nn(c1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3,1.35,0.58194,440.5690000000002,31,"[ 0.1441   0.1441  -0.2051   0.1441   0.1441  -0.7096  -0.2783   0.1129
  0.136    0.136    0.08452 -0.3239  -0.3239   0.4619  -0.5188  -0.0024
 -0.3339  -0.3339   0.1893   0.1581   0.1581   0.136    0.08452  0.1581
  0.1581   0.2713   0.1581   0.1581   0.1581   0.1581   0.1581 ]"
164,FC(F)(F)c1nnc2ccc(nn12)N3CCCCC3,3.0,0.6574000000000002,271.24600000000004,19,"[ 0.4202 -0.0967  0.4202  0.4202  0.136  -0.3239 -0.3239  0.2955  0.1581
  0.1581  0.4619 -0.3239 -0.3239 -0.4458 -0.2035  0.1441  0.1441  0.1441
 -0.2035]"
2499,COc1ccc(CN2C(=O)CCC2(C)C(=O)NC3CCCCC3)c(OC)c1,2.38,-0.7474000000000002,374.4810000000003,27,"[-0.2035 -0.4195  0.5437  0.1581  0.1581  0.136  -0.0516 -0.3187 -0.2783
 -0.1526  0.1441  0.1441 -0.2051  0.1441 -0.2783 -0.1526 -0.7096 -0.2051
  0.1441  0.1441  0.1441  0.1441  0.1441  0.5437 -0.4195 -0.2035  0.1581]"
1489,Oc1ccc(C(=O)Cc2ccccc2)c(O)c1,3.09,1.8285999999999998,228.24700000000004,17,"[-0.2893  0.5437  0.1581  0.1581  0.136  -0.2783  0.1129 -0.0516  0.136
  0.1581  0.1581  0.1581  0.1581  0.1581  0.5437 -0.2893  0.1581]"
1920,COc1cc2ncc(C(=O)N)c(Nc3cc(C)ccc3F)c2cc1OC,3.16,1.05442,355.3690000000001,26,"[-0.2035  -0.4195   0.5437   0.1581   0.2955  -0.3239   0.1581   0.136
 -0.2783   0.1129  -1.019    0.4619  -0.5188   0.4619   0.1581   0.136
  0.08452  0.1581   0.1581   0.       0.4202   0.2955   0.1581   0.5437
 -0.4195  -0.2035 ]"
1446,COCCC(=O)NC(C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,2.98,1.3917,427.5080000000001,32,"[-0.2035 -0.0684 -0.2035  0.1441 -0.2783 -0.1526 -0.7096  0.1193  0.1441
  0.136   0.1581  0.1581  0.4619 -0.5188  0.4619 -0.3239  0.1581  0.2955
  0.1581  0.2713  0.1581  0.1581  0.2955 -0.3239  0.2713  0.1581  0.1581
 -0.3239  0.1581  0.1581  0.1581  0.1581]"
1955,Cn1cnc(c1Sc2ncnc3nc[nH]c23)[N+](=O)[O-],0.19,0.1935999999999996,277.26900000000006,19,"[-0.1444 -0.3239  0.1581 -0.3239  0.4619  0.1893  0.6482  0.1893 -0.3239
  0.1581 -0.3239  0.2955 -0.3239  0.1581 -0.3239  0.2955 -0.3396  0.0335
  0.0335]"
1230,Cc1onc(c1)[C@H](O)[C@](C)(OCc2ccc(cc2)c3ccccc3)C(=O)NO,2.88,0.6666200000000001,382.41600000000005,28,"[ 0.08452  0.136    0.1552  -0.3239   0.136    0.1581   0.1193  -0.2893
 -0.2051   0.1441  -0.0684  -0.0516   0.136    0.1581   0.1581   0.2713
  0.1581   0.1581   0.2713   0.1581   0.1581   0.1581   0.1581   0.1581
 -0.2783  -0.1526  -0.7096  -0.2893 ]"
3989,Nc1ccc2c3ccccc3C(=O)c2c1,2.9,1.1908,195.22099999999998,15,"[-1.027   0.4619  0.1581  0.1581  0.2713  0.2713  0.1581  0.1581  0.1581
  0.1581  0.136  -0.2783  0.1129  0.136   0.1581]"
3956,OC(C(=O)c1ccccc1)c2ccccc2,2.13,1.5176000000000003,212.248,16,"[-0.2893  0.1193 -0.2783  0.1129  0.136   0.1581  0.1581  0.1581  0.1581
  0.1581  0.136   0.1581  0.1581  0.1581  0.1581  0.1581]"
3309,Fc1ccc(cc1F)S(=O)(=O)NCC(N2CCCCCC2)c3ccccc3,2.84,0.8172000000000003,394.48700000000025,27,"[ 0.4202  0.      0.1581  0.1581  0.1893  0.1581  0.      0.4202 -0.0024
 -0.3339 -0.3339 -0.7096 -0.2035  0.1193 -0.3187 -0.2035  0.1441  0.1441
  0.1441  0.1441 -0.2035  0.136   0.1581  0.1581  0.1581  0.1581  0.1581]"
1066,Cc1onc(C)c1CCC2CCN(CC2)S(=O)(=O)CC3(CCOCC3)N(O)C=O,0.9,-2.24156,429.53900000000027,29,"[ 0.08452  0.136    0.1552  -0.3239   0.136    0.08452  0.136   -0.0516
  0.1441   0.       0.1441  -0.2035  -0.3187  -0.2035   0.1441  -0.0024
 -0.3339  -0.3339  -0.2035  -0.2051   0.1441  -0.2035  -0.0684  -0.2035
  0.1441  -0.3187  -0.2893  -0.2783  -0.1526 ]"
2298,CCO\N=C(\C1CCN(CC1)C2(C)CCN(CC2)C(=O)c3c(C)cc[n+]([O-])c3C)/c4ccc(Br)cc4,2.14,0.29584000000000016,557.5330000000001,36,"[ 0.1441  -0.2035  -0.0684   0.1836  -0.2783   0.       0.1441  -0.2035
 -0.3187  -0.2035   0.1441  -0.2051   0.1441   0.1441  -0.2035  -0.3187
 -0.2035   0.1441  -0.2783   0.1129   0.136    0.136    0.08452  0.1581
  0.1581  -1.119    0.0335   0.136    0.08452  0.136    0.1581   0.1581
  0.198    0.8456   0.1581   0.1581 ]"
834,CC(=O)NCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,2.4,-1.7514,455.95000000000005,32,"[ 0.1441 -0.2783 -0.1526 -0.7096 -0.2035  0.1193 -0.7096 -0.2783 -0.1526
 -0.2051 -1.019   0.1441 -0.2035 -0.4458 -0.2035  0.1441  0.4619 -0.3239
  0.1581 -0.3239  0.2955 -0.3239  0.1581  0.1581  0.2955  0.136   0.1581
  0.1581  0.245   0.6895  0.1581  0.1581]"
3314,COc1ccc2COC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,0.5,-1.6175,467.52600000000024,34,"[-0.2035 -0.4195  0.5437  0.1581  0.1581  0.136  -0.0516 -0.0684 -0.2783
  0.4833 -0.4458 -0.2035 -0.2035 -0.3187 -0.2035  0.1441 -0.2051  0.1441
 -0.2035 -0.7096 -0.0516  0.136   0.1581  0.1581  0.5437 -0.4195 -0.2035
 -0.2783 -0.1526 -0.5188  0.4619 -0.3239  0.4619  0.1581]"
592,O=C(Nc1ccccc1)c2oc3ccccc3c2,3.44,2.2409,237.25799999999998,18,"[ 0.1129 -0.2783 -0.5188  0.4619  0.1581  0.1581  0.1581  0.1581  0.1581
  0.136   0.1552  0.2955  0.1581  0.1581  0.1581  0.1581  0.2955  0.1581]"
1206,CN(C)CCCNc1cc(nc2c(cnn12)C#N)n3ccc4ccc(NC(=O)C)cc34,1.62,-0.2675200000000001,416.48900000000015,31,"[-0.2035  -0.3187  -0.2035  -0.2035   0.1441  -0.2035  -0.5188   0.4619
  0.1581   0.2713  -0.3239   0.2955   0.136    0.1581  -0.3239  -0.3239
  0.0017   0.01508 -0.3239   0.1581   0.1581   0.2955   0.1581   0.1581
  0.4619  -0.5188  -0.2783  -0.1526   0.1441   0.1581   0.2955 ]"
3532,O=C1O[C@]2(CN3CCC2CC3)CN1c4cccs4,0.9,0.20110000000000028,264.34999999999997,18,"[ 0.4833 -0.2783 -0.0684 -0.2051 -0.2035 -0.3187 -0.2035  0.1441  0.
  0.1441 -0.2035 -0.2035 -0.4458  0.4619  0.1581  0.1581  0.1581  0.6237]"
